account_id,account_name,industry,region,segment,employee_count,created_date
ACC-10352,Software Client 353,Software,Midwest,Mid-Market,202,2023-09-12
ACC-10353,Manufacturing Client 354,Manufacturing,West,Mid-Market,598,2022-02-21
ACC-10354,Software Client 355,Software,Southeast,SMB,84,2024-05-11
ACC-10355,Software Client 356,Software,Southeast,SMB,32,2022-06-18
ACC-10356,Logistics Client 357,Logistics,Northeast,Enterprise,1045,2024-05-02
ACC-10357,Software Client 358,Software,Southwest,SMB,112,2024-02-28
ACC-10358,Retail Client 359,Retail,Northeast,SMB,65,2023-09-06
ACC-10359,Logistics Client 360,Logistics,Northeast,Enterprise,1442,2023-07-01
ACC-10360,Education Client 361,Education,Northeast,SMB,60,2022-09-16
ACC-10361,Software Client 362,Software,Southeast,Enterprise,1287,2024-04-27
ACC-10362,Software Client 363,Software,Southeast,SMB,111,2024-02-01
ACC-10363,Manufacturing Client 364,Manufacturing,Midwest,Mid-Market,326,2023-02-17
ACC-10364,Software Client 365,Software,Midwest,SMB,41,2023-03-28
ACC-10365,Finance Client 366,Finance,Midwest,SMB,36,2024-06-03
ACC-10366,Finance Client 367,Finance,Midwest,SMB,117,2025-02-22
ACC-10367,Software Client 368,Software,Midwest,SMB,41,2024-10-11
ACC-10368,Software Client 369,Software,Midwest,Mid-Market,92,2024-04-23
ACC-10369,Retail Client 370,Retail,Southwest,Mid-Market,220,2023-11-08
ACC-10370,Logistics Client 371,Logistics,Midwest,Mid-Market,267,2022-07-19
ACC-10371,Real Estate Client 372,Real Estate,Southwest,Enterprise,1423,2023-03-07
ACC-10372,Finance Client 373,Finance,Midwest,Enterprise,690,2022-03-06
ACC-10373,Logistics Client 374,Logistics,West,Mid-Market,300,2023-08-16
ACC-10374,Healthcare Client 375,Healthcare,Southeast,Enterprise,1111,2023-02-24
ACC-10375,Logistics Client 376,Logistics,Northeast,Mid-Market,186,2022-07-21
ACC-10376,Software Client 377,Software,Northeast,SMB,48,2024-11-16
ACC-10377,Healthcare Client 378,Healthcare,West,SMB,159,2024-03-30
ACC-10378,Education Client 379,Education,West,SMB,55,2022-02-24
ACC-10379,Logistics Client 380,Logistics,Northeast,SMB,62,2022-05-29
ACC-10380,Logistics Client 381,Logistics,Southwest,SMB,88,2024-02-15
ACC-10381,Software Client 382,Software,Midwest,SMB,157,2023-01-23
ACC-10382,Retail Client 383,Retail,Northeast,SMB,44,2022-01-29
ACC-10383,Software Client 384,Software,Southwest,Enterprise,726,2024-12-23
ACC-10384,Finance Client 385,Finance,Midwest,SMB,58,2025-01-10
ACC-10385,Logistics Client 386,Logistics,West,Enterprise,1744,2024-11-18
ACC-10386,Manufacturing Client 387,Manufacturing,Southwest,Mid-Market,182,2025-01-19
ACC-10387,Software Client 388,Software,Northeast,Mid-Market,373,2024-09-06
ACC-10388,Software Client 389,Software,Northeast,Mid-Market,303,2024-07-15
ACC-10389,Education Client 390,Education,Northeast,Mid-Market,202,2022-06-19
ACC-10390,Finance Client 391,Finance,Southeast,SMB,95,2024-01-25
ACC-10391,Real Estate Client 392,Real Estate,Southwest,SMB,83,2023-09-19
ACC-10392,Logistics Client 393,Logistics,Northeast,Mid-Market,308,2022-05-07
ACC-10393,Education Client 394,Education,Midwest,SMB,39,2024-12-01
ACC-10394,Education Client 395,Education,Southwest,Mid-Market,198,2022-06-09
ACC-10395,Manufacturing Client 396,Manufacturing,Midwest,Mid-Market,533,2022-02-15
ACC-10396,Logistics Client 397,Logistics,Southeast,Mid-Market,404,2023-07-15
ACC-10397,Software Client 398,Software,Midwest,Mid-Market,126,2022-04-28
ACC-10398,Healthcare Client 399,Healthcare,Southwest,SMB,55,2022-07-26
ACC-10399,Manufacturing Client 400,Manufacturing,West,SMB,74,2022-06-03
ACC-10400,Education Client 401,Education,Southeast,Mid-Market,177,2022-01-05
ACC-10401,Software Client 402,Software,Midwest,Mid-Market,872,2024-11-20
ACC-10402,Logistics Client 403,Logistics,Midwest,SMB,114,2022-08-12
ACC-10403,Finance Client 404,Finance,Northeast,SMB,47,2023-05-29
ACC-10404,Healthcare Client 405,Healthcare,Southeast,SMB,47,2023-08-06
ACC-10405,Logistics Client 406,Logistics,Northeast,SMB,58,2023-10-14
ACC-10406,Logistics Client 407,Logistics,Northeast,Enterprise,496,2024-02-28
ACC-10407,Finance Client 408,Finance,Midwest,SMB,97,2024-01-10
ACC-10408,Real Estate Client 409,Real Estate,Southeast,SMB,74,2023-07-11
ACC-10409,Retail Client 410,Retail,Southeast,Mid-Market,342,2022-11-15
ACC-10410,Education Client 411,Education,Southeast,Enterprise,1714,2022-05-09
ACC-10411,Software Client 412,Software,Southwest,SMB,36,2023-01-26
ACC-10412,Finance Client 413,Finance,Southeast,SMB,140,2023-11-14
ACC-10413,Finance Client 414,Finance,Southwest,Mid-Market,618,2023-06-08
ACC-10414,Healthcare Client 415,Healthcare,West,SMB,90,2024-06-02
ACC-10415,Healthcare Client 416,Healthcare,Southeast,SMB,142,2022-07-17
ACC-10416,Retail Client 417,Retail,Southwest,Enterprise,840,2023-04-25
ACC-10417,Finance Client 418,Finance,Midwest,Enterprise,612,2022-03-19
ACC-10418,Real Estate Client 419,Real Estate,Midwest,Enterprise,1979,2022-10-05
ACC-10419,Real Estate Client 420,Real Estate,Southeast,Mid-Market,147,2022-09-27
ACC-10420,Healthcare Client 421,Healthcare,West,SMB,72,2024-04-25
ACC-10421,Retail Client 422,Retail,Southwest,SMB,98,2022-06-30
ACC-10422,Software Client 423,Software,Southeast,SMB,128,2022-06-07
ACC-10423,Healthcare Client 424,Healthcare,Northeast,SMB,41,2023-03-01
ACC-10424,Manufacturing Client 425,Manufacturing,Southeast,Mid-Market,401,2022-09-09
ACC-10425,Real Estate Client 426,Real Estate,West,Mid-Market,247,2024-02-21
ACC-10426,Logistics Client 427,Logistics,Midwest,SMB,79,2024-03-10
ACC-10427,Education Client 428,Education,Northeast,SMB,50,2023-01-18
ACC-10428,Manufacturing Client 429,Manufacturing,Southwest,Mid-Market,435,2023-01-29
ACC-10429,Real Estate Client 430,Real Estate,Southwest,Mid-Market,749,2023-09-22
ACC-10430,Healthcare Client 431,Healthcare,Midwest,SMB,69,2023-05-09
ACC-10431,Retail Client 432,Retail,Midwest,SMB,64,2024-03-16
ACC-10432,Finance Client 433,Finance,Northeast,Enterprise,1652,2024-10-31
ACC-10433,Software Client 434,Software,West,SMB,160,2023-06-25
ACC-10434,Software Client 435,Software,Midwest,SMB,150,2023-02-14
ACC-10435,Software Client 436,Software,Midwest,SMB,70,2024-01-23
ACC-10436,Software Client 437,Software,Southwest,SMB,105,2023-07-08
ACC-10437,Finance Client 438,Finance,Southwest,SMB,34,2022-05-21
ACC-10438,Real Estate Client 439,Real Estate,Southwest,SMB,80,2023-04-19
ACC-10439,Real Estate Client 440,Real Estate,Northeast,Enterprise,643,2023-11-10
ACC-10440,Education Client 441,Education,West,SMB,45,2023-01-02
ACC-10441,Healthcare Client 442,Healthcare,Southeast,Mid-Market,716,2024-10-24
ACC-10442,Education Client 443,Education,Northeast,SMB,130,2024-08-14
ACC-10443,Retail Client 444,Retail,Southeast,SMB,74,2022-04-14
ACC-10444,Logistics Client 445,Logistics,Southwest,SMB,75,2022-06-12
ACC-10445,Logistics Client 446,Logistics,West,SMB,30,2024-11-08
ACC-10446,Healthcare Client 447,Healthcare,Midwest,SMB,80,2023-11-27
ACC-10447,Logistics Client 448,Logistics,Southeast,Mid-Market,413,2025-02-04
ACC-10448,Retail Client 449,Retail,Southwest,Mid-Market,275,2024-01-02
ACC-10449,Logistics Client 450,Logistics,Northeast,Mid-Market,83,2024-05-18
ACC-10450,Retail Client 451,Retail,Northeast,Mid-Market,443,2023-10-13
ACC-10451,Finance Client 452,Finance,Northeast,Mid-Market,452,2022-07-16
ACC-10452,Education Client 453,Education,Northeast,Enterprise,558,2022-09-20
ACC-10453,Retail Client 454,Retail,Northeast,Mid-Market,304,2023-06-26
ACC-10454,Education Client 455,Education,Northeast,Mid-Market,340,2024-12-31
ACC-10455,Software Client 456,Software,Northeast,Mid-Market,252,2022-02-16
ACC-10456,Finance Client 457,Finance,Southwest,Mid-Market,221,2022-06-05
ACC-10457,Education Client 458,Education,Northeast,SMB,75,2024-02-26
ACC-10458,Logistics Client 459,Logistics,Southeast,Mid-Market,261,2023-05-15
ACC-10459,Retail Client 460,Retail,Northeast,Mid-Market,158,2022-03-09
ACC-10460,Retail Client 461,Retail,Midwest,SMB,87,2024-10-01
ACC-10461,Healthcare Client 462,Healthcare,Northeast,SMB,72,2022-08-07
ACC-10462,Retail Client 463,Retail,Midwest,SMB,80,2024-02-17
ACC-10463,Finance Client 464,Finance,Midwest,Mid-Market,284,2023-04-11
ACC-10464,Software Client 465,Software,Northeast,Mid-Market,406,2022-05-04
ACC-10465,Finance Client 466,Finance,Midwest,Mid-Market,250,2022-05-14
ACC-10466,Manufacturing Client 467,Manufacturing,Southeast,Mid-Market,284,2022-02-01
ACC-10467,Healthcare Client 468,Healthcare,Southeast,SMB,218,2023-03-08
ACC-10468,Healthcare Client 469,Healthcare,Midwest,Enterprise,2246,2024-05-18
ACC-10469,Retail Client 470,Retail,Midwest,Mid-Market,150,2023-01-14
ACC-10470,Healthcare Client 471,Healthcare,Midwest,Mid-Market,260,2023-05-24
ACC-10471,Education Client 472,Education,West,Enterprise,2119,2024-10-25
ACC-10472,Software Client 473,Software,Midwest,Mid-Market,325,2023-11-19
ACC-10473,Finance Client 474,Finance,Northeast,SMB,104,2024-09-06
ACC-10474,Education Client 475,Education,Southeast,Enterprise,871,2022-09-17
ACC-10475,Real Estate Client 476,Real Estate,Southeast,Mid-Market,428,2023-09-19
ACC-10476,Education Client 477,Education,West,Mid-Market,482,2024-08-26
ACC-10477,Education Client 478,Education,Northeast,SMB,120,2023-12-21
ACC-10478,Real Estate Client 479,Real Estate,Southwest,Enterprise,621,2024-06-12
ACC-10479,Retail Client 480,Retail,Southeast,SMB,85,2022-05-11
ACC-10480,Manufacturing Client 481,Manufacturing,Midwest,Enterprise,466,2022-02-01
ACC-10481,Education Client 482,Education,West,SMB,35,2023-08-17
ACC-10482,Real Estate Client 483,Real Estate,West,Mid-Market,819,2022-12-10
ACC-10483,Education Client 484,Education,West,SMB,68,2023-01-25
ACC-10484,Manufacturing Client 485,Manufacturing,Southwest,SMB,49,2024-04-21
ACC-10485,Software Client 486,Software,Southeast,Mid-Market,349,2024-06-26
ACC-10486,Healthcare Client 487,Healthcare,Southeast,SMB,53,2023-08-02
ACC-10487,Education Client 488,Education,Midwest,SMB,146,2022-04-08
ACC-10488,Logistics Client 489,Logistics,Northeast,Enterprise,1791,2022-09-20
ACC-10489,Software Client 490,Software,Southeast,SMB,50,2022-05-16
ACC-10490,Finance Client 491,Finance,West,SMB,115,2022-01-17
ACC-10491,Retail Client 492,Retail,Northeast,SMB,144,2022-09-21
ACC-10492,Logistics Client 493,Logistics,Southwest,SMB,78,2023-04-03
ACC-10493,Manufacturing Client 494,Manufacturing,Northeast,SMB,75,2023-03-07
ACC-10494,Healthcare Client 495,Healthcare,Midwest,Enterprise,1266,2023-04-21
ACC-10495,Manufacturing Client 496,Manufacturing,Southeast,Mid-Market,98,2024-04-12
ACC-10496,Healthcare Client 497,Healthcare,West,Mid-Market,371,2024-04-11
ACC-10497,Education Client 498,Education,Midwest,SMB,90,2023-09-22
ACC-10498,Real Estate Client 499,Real Estate,Southwest,Mid-Market,363,2024-09-23
ACC-10499,Software Client 500,Software,West,Enterprise,865,2022-08-23
ACC-10500,Healthcare Client 501,Healthcare,Southwest,SMB,48,2024-12-15
ACC-10501,Logistics Client 502,Logistics,Southeast,Enterprise,1361,2022-08-14
ACC-10502,Healthcare Client 503,Healthcare,Midwest,Mid-Market,295,2024-10-08
ACC-10503,Education Client 504,Education,Northeast,SMB,199,2023-05-07
ACC-10504,Software Client 505,Software,Northeast,Enterprise,979,2024-10-10
ACC-10505,Healthcare Client 506,Healthcare,Midwest,SMB,23,2024-01-26
ACC-10506,Real Estate Client 507,Real Estate,Southeast,Enterprise,516,2023-01-08
ACC-10507,Real Estate Client 508,Real Estate,Midwest,SMB,145,2022-09-24
ACC-10508,Manufacturing Client 509,Manufacturing,West,Mid-Market,336,2022-12-31
ACC-10509,Retail Client 510,Retail,Midwest,SMB,81,2024-11-09
ACC-10510,Retail Client 511,Retail,West,SMB,26,2023-02-27
ACC-10511,Education Client 512,Education,Southeast,Mid-Market,138,2023-07-30
ACC-10512,Education Client 513,Education,Southwest,Mid-Market,91,2024-10-14
ACC-10513,Logistics Client 514,Logistics,Southeast,SMB,74,2024-11-29
ACC-10514,Software Client 515,Software,Midwest,Mid-Market,420,2024-07-30
ACC-10515,Healthcare Client 516,Healthcare,Southeast,SMB,70,2024-10-16
ACC-10516,Retail Client 517,Retail,Midwest,SMB,108,2023-07-26
ACC-10517,Software Client 518,Software,Southeast,SMB,94,2022-11-16
ACC-10518,Education Client 519,Education,Midwest,Enterprise,1783,2024-11-08
ACC-10519,Retail Client 520,Retail,Northeast,Enterprise,2649,2023-07-20
ACC-10520,Retail Client 521,Retail,Northeast,SMB,143,2024-06-23
ACC-10521,Manufacturing Client 522,Manufacturing,West,SMB,38,2024-03-09
ACC-10522,Real Estate Client 523,Real Estate,Southeast,Mid-Market,869,2023-08-10
ACC-10523,Retail Client 524,Retail,Southwest,SMB,61,2024-03-24
ACC-10524,Education Client 525,Education,Southeast,Mid-Market,299,2022-09-02
ACC-10525,Healthcare Client 526,Healthcare,West,SMB,62,2022-05-19
ACC-10526,Finance Client 527,Finance,West,Enterprise,1181,2024-06-21
ACC-10527,Manufacturing Client 528,Manufacturing,Midwest,SMB,27,2024-07-01
ACC-10528,Education Client 529,Education,Midwest,Enterprise,955,2024-05-05
ACC-10529,Education Client 530,Education,Southwest,Mid-Market,683,2023-08-21
ACC-10530,Logistics Client 531,Logistics,Northeast,SMB,70,2024-08-05
ACC-10531,Manufacturing Client 532,Manufacturing,Northeast,SMB,153,2022-07-29
ACC-10532,Healthcare Client 533,Healthcare,Midwest,SMB,74,2024-04-30
ACC-10533,Education Client 534,Education,Midwest,SMB,120,2023-08-07
ACC-10534,Healthcare Client 535,Healthcare,Northeast,Mid-Market,197,2023-11-18
ACC-10535,Retail Client 536,Retail,Midwest,Mid-Market,131,2023-12-05
ACC-10536,Education Client 537,Education,Southwest,SMB,152,2024-07-24
ACC-10537,Software Client 538,Software,West,Enterprise,284,2022-05-05
ACC-10538,Education Client 539,Education,West,Enterprise,795,2022-04-24
ACC-10539,Retail Client 540,Retail,Midwest,Mid-Market,479,2023-11-22
ACC-10540,Manufacturing Client 541,Manufacturing,Southeast,Mid-Market,254,2022-02-10
ACC-10541,Healthcare Client 542,Healthcare,West,SMB,87,2023-02-06
ACC-10542,Healthcare Client 543,Healthcare,Midwest,SMB,48,2022-08-02
ACC-10543,Finance Client 544,Finance,West,Mid-Market,289,2022-12-19
ACC-10544,Logistics Client 545,Logistics,Southwest,Mid-Market,171,2022-12-26
ACC-10545,Healthcare Client 546,Healthcare,Northeast,Mid-Market,232,2025-02-09
ACC-10546,Logistics Client 547,Logistics,West,Mid-Market,877,2024-07-06
ACC-10547,Finance Client 548,Finance,Midwest,SMB,59,2022-04-18
ACC-10548,Logistics Client 549,Logistics,Midwest,Mid-Market,117,2023-12-02
ACC-10549,Finance Client 550,Finance,Midwest,SMB,217,2022-08-03
ACC-10550,Education Client 551,Education,West,Enterprise,2434,2023-08-15
ACC-10551,Logistics Client 552,Logistics,West,Mid-Market,168,2023-10-19
ACC-10552,Finance Client 553,Finance,West,Mid-Market,222,2023-09-23
ACC-10553,Finance Client 554,Finance,Midwest,SMB,117,2023-03-19
ACC-10554,Education Client 555,Education,Midwest,SMB,66,2022-11-13
ACC-10555,Finance Client 556,Finance,Northeast,SMB,129,2022-02-18
ACC-10556,Finance Client 557,Finance,Northeast,SMB,33,2022-04-16
ACC-10557,Retail Client 558,Retail,Southeast,SMB,79,2022-01-08
ACC-10558,Real Estate Client 559,Real Estate,Midwest,Mid-Market,212,2024-04-11
ACC-10559,Software Client 560,Software,West,SMB,145,2022-11-28
ACC-10560,Real Estate Client 561,Real Estate,Midwest,Mid-Market,776,2022-11-17
ACC-10561,Software Client 562,Software,Southeast,SMB,190,2023-07-25
ACC-10562,Education Client 563,Education,West,Mid-Market,835,2022-04-07
ACC-10563,Real Estate Client 564,Real Estate,West,Mid-Market,222,2023-04-20
ACC-10564,Education Client 565,Education,Northeast,Mid-Market,544,2024-02-05
ACC-10565,Software Client 566,Software,Southeast,SMB,120,2023-05-04
ACC-10566,Finance Client 567,Finance,Southeast,SMB,129,2023-12-03
ACC-10567,Real Estate Client 568,Real Estate,Southwest,Enterprise,1619,2023-02-04
ACC-10568,Finance Client 569,Finance,Southeast,Mid-Market,208,2024-02-06
ACC-10569,Software Client 570,Software,West,Enterprise,1016,2023-12-13
ACC-10570,Software Client 571,Software,West,SMB,122,2024-03-06
ACC-10571,Healthcare Client 572,Healthcare,Midwest,SMB,145,2025-01-12
ACC-10572,Retail Client 573,Retail,Midwest,SMB,75,2023-12-21
ACC-10573,Finance Client 574,Finance,Northeast,SMB,348,2024-03-23
ACC-10574,Retail Client 575,Retail,Southwest,Enterprise,1234,2023-06-26
ACC-10575,Healthcare Client 576,Healthcare,Southeast,Mid-Market,261,2022-02-25
ACC-10576,Software Client 577,Software,Northeast,SMB,121,2022-03-09
ACC-10577,Real Estate Client 578,Real Estate,West,Mid-Market,549,2024-04-07
ACC-10578,Software Client 579,Software,Midwest,SMB,256,2022-04-30
ACC-10579,Real Estate Client 580,Real Estate,Northeast,Mid-Market,220,2023-05-17
ACC-10580,Finance Client 581,Finance,Southeast,Mid-Market,502,2024-01-13
ACC-10581,Healthcare Client 582,Healthcare,West,Enterprise,731,2023-10-08
ACC-10582,Healthcare Client 583,Healthcare,Southwest,SMB,161,2024-02-10
ACC-10583,Education Client 584,Education,Southwest,Mid-Market,96,2023-01-02
ACC-10584,Real Estate Client 585,Real Estate,Southeast,Enterprise,578,2023-11-22
ACC-10585,Real Estate Client 586,Real Estate,Midwest,Enterprise,1511,2023-04-25
ACC-10586,Healthcare Client 587,Healthcare,Midwest,SMB,64,2023-03-10
ACC-10587,Retail Client 588,Retail,Northeast,Mid-Market,442,2023-01-03
ACC-10588,Software Client 589,Software,West,Mid-Market,464,2022-04-06
ACC-10589,Retail Client 590,Retail,Northeast,SMB,39,2022-06-11
ACC-10590,Software Client 591,Software,West,SMB,64,2024-07-25
ACC-10591,Finance Client 592,Finance,Northeast,Mid-Market,218,2022-10-21
ACC-10592,Education Client 593,Education,Midwest,SMB,212,2023-11-12
ACC-10593,Manufacturing Client 594,Manufacturing,West,SMB,75,2024-09-23
ACC-10594,Retail Client 595,Retail,Northeast,SMB,35,2025-01-12
ACC-10595,Real Estate Client 596,Real Estate,Southeast,Mid-Market,211,2022-06-18
ACC-10596,Education Client 597,Education,West,Enterprise,1561,2024-08-22
ACC-10597,Education Client 598,Education,Northeast,SMB,73,2024-10-26
ACC-10598,Software Client 599,Software,Southeast,Enterprise,1248,2022-08-01
ACC-10599,Healthcare Client 600,Healthcare,Northeast,SMB,107,2022-03-09
ACC-10600,Logistics Client 601,Logistics,Northeast,SMB,81,2022-11-05
ACC-10601,Manufacturing Client 602,Manufacturing,Southwest,Mid-Market,624,2023-04-01
ACC-10602,Logistics Client 603,Logistics,Northeast,Mid-Market,504,2022-10-30
ACC-10603,Manufacturing Client 604,Manufacturing,West,Enterprise,1820,2024-10-08
ACC-10604,Logistics Client 605,Logistics,Southeast,Enterprise,1169,2023-07-07
ACC-10605,Retail Client 606,Retail,Southwest,SMB,47,2022-03-03
ACC-10606,Real Estate Client 607,Real Estate,Northeast,Mid-Market,235,2023-01-19
ACC-10607,Retail Client 608,Retail,Midwest,Mid-Market,565,2025-01-31
ACC-10608,Real Estate Client 609,Real Estate,Southwest,SMB,68,2023-05-28
ACC-10609,Real Estate Client 610,Real Estate,Southeast,Mid-Market,1141,2023-07-25
ACC-10610,Healthcare Client 611,Healthcare,Northeast,Enterprise,2170,2024-05-06
ACC-10611,Healthcare Client 612,Healthcare,West,SMB,57,2024-01-21
ACC-10612,Logistics Client 613,Logistics,Midwest,SMB,44,2022-09-23
ACC-10613,Education Client 614,Education,Southwest,SMB,74,2023-05-23
ACC-10614,Manufacturing Client 615,Manufacturing,Southwest,Enterprise,1822,2024-08-18
ACC-10615,Software Client 616,Software,Northeast,Enterprise,478,2022-09-05
ACC-10616,Retail Client 617,Retail,West,Enterprise,795,2022-06-08
ACC-10617,Real Estate Client 618,Real Estate,Southwest,Enterprise,660,2022-03-13
ACC-10618,Retail Client 619,Retail,West,SMB,92,2024-02-18
ACC-10619,Healthcare Client 620,Healthcare,Southeast,SMB,45,2022-11-01
ACC-10620,Real Estate Client 621,Real Estate,Midwest,Mid-Market,189,2023-06-24
ACC-10621,Retail Client 622,Retail,Southeast,SMB,87,2022-04-02
ACC-10622,Retail Client 623,Retail,Northeast,Mid-Market,478,2024-09-29
ACC-10623,Education Client 624,Education,Southeast,SMB,171,2022-12-08
